,Id_recorrido,nombre_estacion_origen,hora_origen
7625,17621082BAEcobici,014 - Pacifico,17
7626,17658110BAEcobici,304 - Navarro,19
7627,17625713BAEcobici,292 - PLAZA BOLIVIA,17
7628,17662408BAEcobici,008 - Congreso,8
7629,17449992BAEcobici,120 - HOSPITAL RAMOS MEJIA,6
7630,17441056BAEcobici,359 - PLAZA BALCARCE,13
7631,17580100BAEcobici,041 - PARQUE PATRICIOS II,8
7632,17636242BAEcobici,144 - PUEYRREDÓN,10
7633,17555388BAEcobici,070 - ARAOZ,22
7634,17446012BAEcobici,227 -Club Ciudad de Buenos Aires,19
7635,17652482BAEcobici,085 - AGUERO,14
7636,17676797BAEcobici,023 - Suipacha,11
7637,17522251BAEcobici,118 - MEXICO,8
7638,17377363BAEcobici,163 - ONCE II,7
7639,17632051BAEcobici,258 - Plaza J.J. Paso,20
7640,17439037BAEcobici,016 - Legislatura,10
7641,17438687BAEcobici,017 - Plaza Almagro,9
7642,17546528BAEcobici,234 - AVENIDA TRIUNVIRATO,8
7643,17399546BAEcobici,391 - Plaza República de Ecuador,21
7644,17498062BAEcobici,112 - 9 de Julio,9
7645,17572842BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,16
7646,17388907BAEcobici,158 - VILLARROEL,23
7647,17689933BAEcobici,131- HOSPITAL DE CLÍNICAS,12
7648,17678540BAEcobici,050 - Hospital Rivadavia,14
7649,17511926BAEcobici,166 - Cementerio de Recoleta,11
7650,17502013BAEcobici,135 - MARCELO T. DE ALVEAR,16
7651,17642677BAEcobici,288 - SECRETARÍA DE DEPORTES,18
7652,17472517BAEcobici,054 - Acuña de Figueroa,20
7653,17690515BAEcobici,183 - VIRREY CEVALLOS,13
7654,17523309BAEcobici,381 - Matienzo Y Arce,10
7655,17521742BAEcobici,222 - SIMON BOLIVAR,8
7656,17496712BAEcobici,058 - Ministro Carranza,7
7657,17405860BAEcobici,001 - FACULTAD DE DERECHO,12
7658,17681032BAEcobici,069 - Ecuador,17
7659,17377794BAEcobici,347 - CARABOBO,7
7660,17473277BAEcobici,131- HOSPITAL DE CLÍNICAS,21
7661,17662990BAEcobici,117 - HUMBERTO 1°,8
7662,17512685BAEcobici,240 - ECHEVERRIA,13
7663,17659953BAEcobici,190 - JUNCAL,23
7664,17674191BAEcobici,191 - Rivadavia y 9 de Julio,7
7665,17576651BAEcobici,328 - SARMIENTO II,20
7666,17516696BAEcobici,391 - Plaza República de Ecuador,18
7667,17413419BAEcobici,204 - Biarritz,3
7668,17507386BAEcobici,014 - Pacifico,23
7669,17492801BAEcobici,001 - FACULTAD DE DERECHO,13
7670,17692248BAEcobici,054 - Acuña de Figueroa,15
7671,17587267BAEcobici,221 - CULPINA,17
7672,17452997BAEcobici,174 - MINISTERIO DE EDUCACION,11
7673,17525070BAEcobici,146 - Hospital Francés,13
7674,17610315BAEcobici,066 - Billinghurst,13
7675,17646081BAEcobici,093 - CARLOS CALVO,22
7676,17564579BAEcobici,015 - AMENABAR,17
7677,17493289BAEcobici,029 - Parque Centenario,16
7678,17693818BAEcobici,330 - Parque Avellaneda,17
7679,17640156BAEcobici,038 - Plaza Libertad,16
7680,17693836BAEcobici,138 - Hospital Britanico,17
7681,17649290BAEcobici,345 - Plaza Mafalda,9
7682,17611853BAEcobici,017 - Plaza Almagro,16
7683,17422308BAEcobici,059 - Coronel Diaz,21
7684,17517828BAEcobici,155 - Parque José Evaristo Uriburu,20
7685,17386356BAEcobici,186 - MANZANA 66,19
7686,17577460BAEcobici,255 - BARRANCAS DE BELGRANO,21
7687,17586637BAEcobici,129 - Velasco,17
7688,17527824BAEcobici,255 - BARRANCAS DE BELGRANO,18
7689,17517370BAEcobici,144 - PUEYRREDÓN,19
7690,17408263BAEcobici,333 - PARQUE DE LA ESTACIÓN,16
7691,17443053BAEcobici,063 - Reconquista,16
7692,17440859BAEcobici,171 - Pasteur,13
7693,17573471BAEcobici,131- HOSPITAL DE CLÍNICAS,17
7694,17401715BAEcobici,101 - Fitz Roy,3
7695,17666699BAEcobici,089 - Cabello,14
7696,17555748BAEcobici,325 - MEDRANO,23
7697,17530034BAEcobici,352 - San Jose de Flores,20
7698,17403689BAEcobici,150 - RODRIGO BUENO,8
7699,17428138BAEcobici,156 - Plaza Alemania,13
7700,17512147BAEcobici,352 - San Jose de Flores,12
7701,17624167BAEcobici,352 - San Jose de Flores,12
7702,17478073BAEcobici,117 - HUMBERTO 1°,10
7703,17597545BAEcobici,375 - Ciudad Universitaria I,14
7704,17485045BAEcobici,086 - SAAVEDRA,21
7705,17459621BAEcobici,092 - Salcedo,20
7706,17590670BAEcobici,054 - Acuña de Figueroa,21
7707,17537108BAEcobici,066 - Billinghurst,14
7708,17623002BAEcobici,018 - Independencia,0
7709,17696369BAEcobici,244 - UADE,20
7710,17677768BAEcobici,182 - RAVIGNANI Y GUATEMALA,13
7711,17378887BAEcobici,086 - SAAVEDRA,8
7712,17687820BAEcobici,104 - Federico Lacroze,8
7713,17578401BAEcobici,315 - BEIRO Y SAN MARTÍN,0
7714,17456102BAEcobici,017 - Plaza Almagro,16
7715,17420987BAEcobici,065 - Julián Álvarez,17
7716,17669390BAEcobici,071 - CERRITO,17
7717,17504030BAEcobici,168 - Estados Unidos,18
7718,17525909BAEcobici,128 - PARQUE DEL BAJO,15
7719,17603991BAEcobici,071 - CERRITO,22
7720,17481777BAEcobici,287 - Belaustegui,16
7721,17453843BAEcobici,025 - Plaza Guemes,13
7722,17596713BAEcobici,112 - 9 de Julio,13
7723,17651578BAEcobici,050 - Hospital Rivadavia,12
7724,17682812BAEcobici,183 - VIRREY CEVALLOS,19
7725,17512300BAEcobici,066 - Billinghurst,12
7726,17551527BAEcobici,200 - AUSTRIA Y FRENCH,16
7727,17549524BAEcobici,352 - San Jose de Flores,13
7728,17392205BAEcobici,016 - Legislatura,9
7729,17682110BAEcobici,167 - Hipólito Yrigoyen,18
7730,17462172BAEcobici,374 - Puan,2
7731,17644963BAEcobici,013 - ONCE,20
7732,17461004BAEcobici,227 -Club Ciudad de Buenos Aires,22
7733,17389970BAEcobici,147 - Constitución,5
7734,17573480BAEcobici,168 - Estados Unidos,17
7735,17517186BAEcobici,260 - SAN MIGUEL DE GARICOITS,19
7736,17610536BAEcobici,359 - PLAZA BALCARCE,14
7737,17691371BAEcobici,152 - JULIETA LANTERI,14
7738,17408961BAEcobici,117 - HUMBERTO 1°,17
7739,17594718BAEcobici,063 - Reconquista,10
7740,17440709BAEcobici,124 - UGARTECHE,12
7741,17414767BAEcobici,082 - HOSPITAL ITALIANO,12
7742,17416545BAEcobici,110 - PLAZA CD DE BANFF,19
7743,17576656BAEcobici,103 - MALBA,20
7744,17445212BAEcobici,187 - Jose Maria Moreno,18
7745,17599764BAEcobici,079 - AZUCENA VILLAFLOR,17
7746,17491405BAEcobici,117 - HUMBERTO 1°,2
7747,17494108BAEcobici,316 - Buenos Aires,18
7748,17581134BAEcobici,175 - PLAZA MACKENNA,9
7749,17511549BAEcobici,164 - FACULTAD DE INGENIERIA,10
7750,17534670BAEcobici,227 -Club Ciudad de Buenos Aires,10
7751,17550473BAEcobici,026 - JUANA MANSO I,15
7752,17469667BAEcobici,200 - AUSTRIA Y FRENCH,17
7753,17686863BAEcobici,247 - PLAZA LUCIO DEMARE,7
7754,17384162BAEcobici,184 - Pedro Echague,17
7755,17624069BAEcobici,234 - AVENIDA TRIUNVIRATO,12
7756,17543591BAEcobici,140 - Las Casas,23
7757,17621698BAEcobici,074 - INSTITUTO LELOIR,19
7758,17528282BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,18
7759,17659177BAEcobici,074 - INSTITUTO LELOIR,21
7760,17695162BAEcobici,073 - Ruy Díaz de Guzmán,18
7761,17517000BAEcobici,018 - Independencia,19
7762,17568224BAEcobici,074 - INSTITUTO LELOIR,9
7763,17611004BAEcobici,137 - AZOPARDO Y CHILE,14
7764,17693303BAEcobici,257 - Plaza Francisco Ramirez,16
7765,17609927BAEcobici,017 - Plaza Almagro,13
7766,17601621BAEcobici,381 - Matienzo Y Arce,18
7767,17426244BAEcobici,044 - Ecoparque,10
7768,17518875BAEcobici,014 - Pacifico,21
7769,17426435BAEcobici,349 - Plaza Saenz Peña,10
7770,17499710BAEcobici,075 - Plaza Primero de Mayo,12
7771,17490773BAEcobici,101 - Fitz Roy,23
7772,17436076BAEcobici,147 - Constitución,2
7773,17569954BAEcobici,051 - TUCUMAN,12
7774,17422522BAEcobici,108 - Usina del Arte,22
7775,17531182BAEcobici,151 - AIME PAINÉ,23
7776,17545500BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,7
7777,17649528BAEcobici,128 - PARQUE DEL BAJO,9
7778,17682714BAEcobici,335 - General Urquiza,19
7779,17600999BAEcobici,239 - AVENIDA CRAMER,18
7780,17530506BAEcobici,025 - Plaza Guemes,21
7781,17529290BAEcobici,292 - PLAZA BOLIVIA,19
7782,17595005BAEcobici,146 - Hospital Francés,10
7783,17454543BAEcobici,006 - Parque Lezama,14
7784,17540486BAEcobici,160 - Godoy Cruz y Libertador,18
7785,17664299BAEcobici,205 - SAN MARTIN,10
7786,17444234BAEcobici,290 - Club Excursionistas,17
7787,17649978BAEcobici,074 - INSTITUTO LELOIR,10
7788,17528978BAEcobici,137 - AZOPARDO Y CHILE,19
7789,17645197BAEcobici,124 - UGARTECHE,21
7790,17559857BAEcobici,390 - De Los Ombues,17
7791,17450286BAEcobici,138 - Hospital Britanico,7
7792,17531760BAEcobici,376 - PASEO DE LA COSTANERA,1
7793,17382154BAEcobici,044 - Ecoparque,14
7794,17377919BAEcobici,079 - AZUCENA VILLAFLOR,7
7795,17492040BAEcobici,347 - CARABOBO,8
7796,17382456BAEcobici,333 - PARQUE DE LA ESTACIÓN,15
7797,17428571BAEcobici,257 - Plaza Francisco Ramirez,14
7798,17467229BAEcobici,114 - DELLA PAOLERA,13
7799,17416385BAEcobici,161 - Humahuaca,19
7800,17519770BAEcobici,111 - MACACHA GUEMES,23
7801,17620803BAEcobici,147 - Constitución,16
7802,17418869BAEcobici,103 - MALBA,10
7803,17651042BAEcobici,258 - Plaza J.J. Paso,12
7804,17439249BAEcobici,182 - RAVIGNANI Y GUATEMALA,10
7805,17393745BAEcobici,333 - PARQUE DE LA ESTACIÓN,12
7806,17500257BAEcobici,110 - PLAZA CD DE BANFF,13
7807,17696624BAEcobici,341 - COMUNA 4,20
7808,17622515BAEcobici,144 - PUEYRREDÓN,21
7809,17491918BAEcobici,156 - Plaza Alemania,7
7810,17388010BAEcobici,069 - Ecuador,21
7811,17612992BAEcobici,158 - VILLARROEL,17
7812,17444197BAEcobici,224 - BAIGORRIA,17
7813,17630075BAEcobici,335 - General Urquiza,14
7814,17565744BAEcobici,054 - Acuña de Figueroa,21
7815,17670576BAEcobici,017 - Plaza Almagro,18
7816,17540689BAEcobici,001 - FACULTAD DE DERECHO,19
7817,17505913BAEcobici,231 - Margariños Cervantes,20
7818,17459749BAEcobici,146 - Hospital Francés,20
7819,17568651BAEcobici,124 - UGARTECHE,9
7820,17604204BAEcobici,121 - YATAY,22
7821,17624476BAEcobici,079 - AZUCENA VILLAFLOR,13
7822,17453188BAEcobici,147 - Constitución,11
7823,17539383BAEcobici,153 - JUAN MANUEL DE BLANES,17
7824,17692818BAEcobici,345 - Plaza Mafalda,16
7825,17462199BAEcobici,050 - Hospital Rivadavia,2
7826,17524271BAEcobici,227 -Club Ciudad de Buenos Aires,12
7827,17513519BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,14
7828,17559685BAEcobici,292 - PLAZA BOLIVIA,17
7829,17569808BAEcobici,269 - Plaza De La Misericordia,12
7830,17611328BAEcobici,067 - PARQUE SARMIENTO I,15
7831,17565414BAEcobici,100 - Plaza Gurruchaga,19
7832,17667686BAEcobici,268 - Plaza Aristóbulo Del Valle,15
7833,17466360BAEcobici,129 - Velasco,12
7834,17637758BAEcobici,001 - FACULTAD DE DERECHO,12
7835,17402091BAEcobici,301 - Arregui Y Terrada,5
7836,17581411BAEcobici,150 - RODRIGO BUENO,9
7837,17677241BAEcobici,012 - Plaza Vicente Lopez,12
7838,17657402BAEcobici,099 - Malabia,19
7839,17633829BAEcobici,039 - Plaza Don Bosco,6
7840,17491837BAEcobici,163 - ONCE II,6
7841,17565273BAEcobici,066 - Billinghurst,19
7842,17379452BAEcobici,237 - Madero Office,9
7843,17617238BAEcobici,056 - Plaza Palermo Viejo,0
7844,17649338BAEcobici,174 - MINISTERIO DE EDUCACION,9
7845,17529990BAEcobici,116 - HOSPITAL ALEMÁN,20
7846,17631034BAEcobici,396 - PLAZA ALBERTI,17
7847,17427607BAEcobici,044 - Ecoparque,12
7848,17418834BAEcobici,071 - CERRITO,9
7849,17420141BAEcobici,001 - FACULTAD DE DERECHO,15
7850,17657575BAEcobici,111 - MACACHA GUEMES,19
7851,17622402BAEcobici,257 - Plaza Francisco Ramirez,21
7852,17488725BAEcobici,384 - PLAZA BENITO NAZAR,14
7853,17565032BAEcobici,052 - CAMPANA II,18
7854,17462985BAEcobici,383 - BOEDO Y VENEZUELA,7
7855,17608681BAEcobici,061 - Ministerio de Economia,11
7856,17629535BAEcobici,022 - Arenales,13
7857,17633302BAEcobici,069 - Ecuador,1
7858,17482246BAEcobici,255 - BARRANCAS DE BELGRANO,17
7859,17534095BAEcobici,147 - Constitución,9
7860,17616593BAEcobici,178 - José Marmol,22
7861,17431782BAEcobici,103 - MALBA,18
7862,17450566BAEcobici,136 - Acevedo,7
7863,17467584BAEcobici,054 - Acuña de Figueroa,14
7864,17661578BAEcobici,164 - FACULTAD DE INGENIERIA,7
7865,17510141BAEcobici,144 - PUEYRREDÓN,8
7866,17646721BAEcobici,080 - VALLE,1
7867,17696235BAEcobici,193 - ARENALES Y AGUERO,19
7868,17642300BAEcobici,230 - PASEO DE LA COSTANERA II,18
7869,17453423BAEcobici,066 - Billinghurst,12
7870,17408682BAEcobici,137 - AZOPARDO Y CHILE,17
7871,17610693BAEcobici,029 - Parque Centenario,14
7872,17391239BAEcobici,189 - POSADAS,8
7873,17460564BAEcobici,234 - AVENIDA TRIUNVIRATO,21
7874,17581617BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,10
7875,17632470BAEcobici,345 - Plaza Mafalda,21
7876,17413222BAEcobici,359 - PLAZA BALCARCE,2
7877,17504649BAEcobici,117 - HUMBERTO 1°,19
7878,17501129BAEcobici,151 - AIME PAINÉ,15
7879,17613510BAEcobici,156 - Plaza Alemania,17
7880,17625808BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,17
7881,17686512BAEcobici,190 - JUNCAL,6
7882,17393162BAEcobici,035 - INGENIERO BUTTY,11
7883,17672220BAEcobici,231 - Margariños Cervantes,22
7884,17447485BAEcobici,242 - Plazoleta Rafael del Riego,21
7885,17537858BAEcobici,164 - FACULTAD DE INGENIERIA,16
7886,17513692BAEcobici,239 - AVENIDA CRAMER,14
7887,17401012BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,0
7888,17648971BAEcobici,393 - Barrio 31,8
7889,17431872BAEcobici,348 - Villa del Parque,18
7890,17469801BAEcobici,285 - ESPINOSA,17
7891,17444377BAEcobici,352 - San Jose de Flores,17
7892,17690698BAEcobici,352 - San Jose de Flores,13
7893,17553258BAEcobici,396 - PLAZA ALBERTI,18
7894,17664467BAEcobici,083 - Paraná,11
7895,17470314BAEcobici,147 - Constitución,17
7896,17677093BAEcobici,257 - Plaza Francisco Ramirez,12
7897,17638286BAEcobici,067 - PARQUE SARMIENTO I,13
7898,17428289BAEcobici,281 - Villa Urquiza,14
7899,17610204BAEcobici,168 - Estados Unidos,13
7900,17439433BAEcobici,360 - Plaza Ramon Falcon,10
7901,17448216BAEcobici,187 - Jose Maria Moreno,22
7902,17557560BAEcobici,121 - YATAY,10
7903,17631169BAEcobici,122 - COSTA RICA,17
7904,17428574BAEcobici,113 - Guatemala,14
7905,17528657BAEcobici,069 - Ecuador,18
7906,17398327BAEcobici,008 - Congreso,19
7907,17405951BAEcobici,054 - Acuña de Figueroa,12
7908,17631207BAEcobici,086 - SAAVEDRA,17
7909,17427916BAEcobici,222 - SIMON BOLIVAR,13
7910,17693986BAEcobici,031 - Padilla,17
7911,17534269BAEcobici,036 - MAIPÚ,9
7912,17548649BAEcobici,074 - INSTITUTO LELOIR,12
7913,17651720BAEcobici,105 - PARQUE SAAVEDRA,13
7914,17589143BAEcobici,374 - Puan,19
7915,17551355BAEcobici,015 - AMENABAR,16
7916,17610546BAEcobici,390 - De Los Ombues,14
7917,17461873BAEcobici,163 - ONCE II,1
7918,17443072BAEcobici,087 - Guayaquil,16
7919,17385206BAEcobici,063 - Reconquista,18
7920,17430732BAEcobici,012 - Plaza Vicente Lopez,17
7921,17534473BAEcobici,003 - ADUANA,10
7922,17518246BAEcobici,069 - Ecuador,20
7923,17654278BAEcobici,144 - PUEYRREDÓN,16
7924,17568608BAEcobici,124 - UGARTECHE,9
7925,17610707BAEcobici,138 - Hospital Britanico,14
7926,17628679BAEcobici,188 - Aranguren,9
7927,17392116BAEcobici,309 - UTN II,9
7928,17687139BAEcobici,158 - VILLARROEL,7
7929,17513092BAEcobici,031 - Padilla,13
7930,17434912BAEcobici,333 - PARQUE DE LA ESTACIÓN,22
7931,17551860BAEcobici,092 - Salcedo,17
7932,17437311BAEcobici,012 - Plaza Vicente Lopez,7
7933,17445486BAEcobici,167 - Hipólito Yrigoyen,18
7934,17505382BAEcobici,167 - Hipólito Yrigoyen,20
7935,17454463BAEcobici,071 - CERRITO,14
7936,17556790BAEcobici,207 - PLAZA ARENALES,4
7937,17617704BAEcobici,282 - Tronador,2
7938,17602421BAEcobici,025 - Plaza Guemes,19
7939,17548322BAEcobici,102 - ROSETI,11
7940,17507210BAEcobici,018 - Independencia,22
7941,17469008BAEcobici,012 - Plaza Vicente Lopez,16
7942,17465588BAEcobici,206 - Galicia,11
7943,17563816BAEcobici,005 - Plaza Italia,14
7944,17455049BAEcobici,200 - AUSTRIA Y FRENCH,15
7945,17405707BAEcobici,091 - Pasco,12
7946,17393315BAEcobici,171 - Pasteur,11
7947,17457765BAEcobici,287 - Belaustegui,18
7948,17441132BAEcobici,005 - Plaza Italia,13
7949,17435785BAEcobici,065 - Julián Álvarez,0
7950,17684224BAEcobici,172 - BRASIL,21
7951,17603913BAEcobici,347 - CARABOBO,22
7952,17481588BAEcobici,085 - AGUERO,16
7953,17506663BAEcobici,255 - BARRANCAS DE BELGRANO,21
7954,17413396BAEcobici,334 - CENTRO DE EXPOSICIONES,3
7955,17399040BAEcobici,051 - TUCUMAN,20
7956,17633146BAEcobici,104 - Federico Lacroze,1
7957,17467174BAEcobici,045 - Uruguay,13
7958,17418849BAEcobici,264 - Plaza Marcos Sastre,9
7959,17599796BAEcobici,381 - Matienzo Y Arce,17
7960,17531456BAEcobici,160 - Godoy Cruz y Libertador,0
7961,17697670BAEcobici,146 - Hospital Francés,23
7962,17389485BAEcobici,193 - ARENALES Y AGUERO,2
7963,17397257BAEcobici,268 - Plaza Aristóbulo Del Valle,18
7964,17453364BAEcobici,037- Claudia Pía Braudracco,12
7965,17522254BAEcobici,396 - PLAZA ALBERTI,8
7966,17552877BAEcobici,069 - Ecuador,18
7967,17418757BAEcobici,184 - Pedro Echague,9
7968,17613406BAEcobici,010 - Madero UCA,17
7969,17608983BAEcobici,009 - Parque Las Heras,12
7970,17377990BAEcobici,238 - PLAZA LAS TOSCANERAS,7
7971,17660757BAEcobici,060 - 25 De Mayo,2
7972,17640746BAEcobici,274 - Gavilán,16
7973,17598966BAEcobici,136 - Acevedo,16
7974,17406757BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,14
7975,17606796BAEcobici,117 - HUMBERTO 1°,8
7976,17638778BAEcobici,201 - PLAZA EJERCITO DE LOS ANDES,14
7977,17693637BAEcobici,001 - FACULTAD DE DERECHO,17
7978,17395904BAEcobici,367 - Eva Perón,16
7979,17598548BAEcobici,255 - BARRANCAS DE BELGRANO,16
7980,17378081BAEcobici,149 - LIMA,8
7981,17607079BAEcobici,060 - 25 De Mayo,8
7982,17662621BAEcobici,152 - JULIETA LANTERI,8
7983,17513951BAEcobici,249 - Balbín,15
7984,17425034BAEcobici,223 - GAINZA,8
7985,17635149BAEcobici,074 - INSTITUTO LELOIR,8
7986,17646343BAEcobici,356 - ESTACIÓN LUGANO,23
7987,17513875BAEcobici,009 - Parque Las Heras,15
7988,17473045BAEcobici,113 - Guatemala,20
7989,17560787BAEcobici,255 - BARRANCAS DE BELGRANO,20
7990,17547649BAEcobici,396 - PLAZA ALBERTI,10
7991,17668149BAEcobici,255 - BARRANCAS DE BELGRANO,16
7992,17682415BAEcobici,239 - AVENIDA CRAMER,18
7993,17677088BAEcobici,054 - Acuña de Figueroa,12
7994,17645387BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,21
7995,17536532BAEcobici,101 - Fitz Roy,13
7996,17436730BAEcobici,272 - Plaza Bruno Giordano,6
7997,17413051BAEcobici,359 - PLAZA BALCARCE,1
7998,17453873BAEcobici,156 - Plaza Alemania,13
7999,17488875BAEcobici,103 - MALBA,14
8000,17394687BAEcobici,120 - HOSPITAL RAMOS MEJIA,14
8001,17681367BAEcobici,044 - Ecoparque,17
8002,17465412BAEcobici,152 - JULIETA LANTERI,10
8003,17654870BAEcobici,130 - RETIRO II,17
8004,17665318BAEcobici,033 - Facultad de Medicina,12
8005,17660664BAEcobici,129 - Velasco,1
8006,17531659BAEcobici,079 - AZUCENA VILLAFLOR,1
8007,17568753BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,9
8008,17510029BAEcobici,316 - Buenos Aires,8
8009,17624488BAEcobici,059 - Coronel Diaz,13
8010,17679831BAEcobici,121 - YATAY,16
8011,17538998BAEcobici,050 - Hospital Rivadavia,17
8012,17411261BAEcobici,168 - Estados Unidos,20
8013,17436405BAEcobici,150 - RODRIGO BUENO,5
8014,17497801BAEcobici,149 - LIMA,8
8015,17619386BAEcobici,121 - YATAY,13
8016,17469161BAEcobici,147 - Constitución,16
8017,17655837BAEcobici,136 - Acevedo,17
8018,17683496BAEcobici,131- HOSPITAL DE CLÍNICAS,20
8019,17540197BAEcobici,325 - MEDRANO,18
8020,17592727BAEcobici,172 - BRASIL,7
8021,17482501BAEcobici,144 - PUEYRREDÓN,17
8022,17440722BAEcobici,331 - CALIFORNIA,12
8023,17375859BAEcobici,113 - Guatemala,0
8024,17377275BAEcobici,171 - Pasteur,6
8025,17496278BAEcobici,005 - Plaza Italia,5
8026,17623844BAEcobici,263 - Plaza Echeverria,11
8027,17555546BAEcobici,087 - Guayaquil,22
8028,17520160BAEcobici,006 - Parque Lezama,1
8029,17611013BAEcobici,295 - SUPERÍ,14
8030,17544157BAEcobici,161 - Humahuaca,0
8031,17451270BAEcobici,066 - Billinghurst,8
8032,17625929BAEcobici,350 - Plaza Irlanda,17
8033,17597062BAEcobici,367 - Eva Perón,13
8034,17461883BAEcobici,182 - RAVIGNANI Y GUATEMALA,1
8035,17632675BAEcobici,166 - Cementerio de Recoleta,23
8036,17516490BAEcobici,255 - BARRANCAS DE BELGRANO,18
8037,17500881BAEcobici,045 - Uruguay,14
8038,17402195BAEcobici,192 - HOSPITAL SIRIO,6
8039,17415834BAEcobici,252 - Tamborini,17
8040,17594425BAEcobici,365 - Venancio Flores,9
8041,17532966BAEcobici,256 - PLAZA NORUEGA,7
8042,17611321BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,15
8043,17557196BAEcobici,036 - MAIPÚ,8
8044,17627676BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,0
8045,17477579BAEcobici,193 - ARENALES Y AGUERO,9
8046,17592777BAEcobici,244 - UADE,7
8047,17439822BAEcobici,205 - SAN MARTIN,11
8048,17539305BAEcobici,124 - UGARTECHE,17
8049,17653616BAEcobici,207 - PLAZA ARENALES,15
8050,17565989BAEcobici,017 - Plaza Almagro,22
8051,17560984BAEcobici,113 - Guatemala,21
8052,17391550BAEcobici,256 - PLAZA NORUEGA,8
8053,17410353BAEcobici,265 - Plaza Exodo Jujeño,19
8054,17427508BAEcobici,074 - INSTITUTO LELOIR,12
8055,17677385BAEcobici,164 - FACULTAD DE INGENIERIA,12
8056,17496403BAEcobici,152 - JULIETA LANTERI,6
8057,17502792BAEcobici,276 - PRIMERA JUNTA,17
8058,17439317BAEcobici,144 - PUEYRREDÓN,10
8059,17590036BAEcobici,160 - Godoy Cruz y Libertador,20
8060,17626515BAEcobici,172 - BRASIL,19
8061,17642740BAEcobici,251 - Solar de la Abadía,18
8062,17534928BAEcobici,184 - Pedro Echague,11
8063,17678595BAEcobici,084 - TEATRO PICADERO,14
8064,17585801BAEcobici,160 - Godoy Cruz y Libertador,16
8065,17412196BAEcobici,247 - PLAZA LUCIO DEMARE,22
8066,17552805BAEcobici,237 - Madero Office,18
8067,17433811BAEcobici,087 - Guayaquil,20
8068,17476549BAEcobici,026 - JUANA MANSO I,7
8069,17403369BAEcobici,348 - Villa del Parque,8
8070,17463816BAEcobici,268 - Plaza Aristóbulo Del Valle,8
8071,17660466BAEcobici,131- HOSPITAL DE CLÍNICAS,0
8072,17421489BAEcobici,188 - Aranguren,18
8073,17526667BAEcobici,018 - Independencia,16
8074,17642431BAEcobici,085 - AGUERO,18
8075,17377587BAEcobici,045 - Uruguay,7
8076,17460218BAEcobici,159 - Fitz Roy & Gorriti,21
8077,17452464BAEcobici,250 - Fleni,10
8078,17644137BAEcobici,120 - HOSPITAL RAMOS MEJIA,19
8079,17684047BAEcobici,044 - Ecoparque,20
8080,17390620BAEcobici,397 - PARQUE SANTOJANNI,7
8081,17529820BAEcobici,156 - Plaza Alemania,20
8082,17612827BAEcobici,336 - La Pampa,17
8083,17455016BAEcobici,144 - PUEYRREDÓN,15
8084,17594529BAEcobici,036 - MAIPÚ,9
8085,17470214BAEcobici,054 - Acuña de Figueroa,17
8086,17473293BAEcobici,107 - HOSPITAL GARRAHAN,21
8087,17677926BAEcobici,142 - ARMENIA,13
8088,17381609BAEcobici,022 - Arenales,13
8089,17478861BAEcobici,117 - HUMBERTO 1°,11
8090,17639162BAEcobici,128 - PARQUE DEL BAJO,14
8091,17696808BAEcobici,046 - Chile,20
8092,17416772BAEcobici,128 - PARQUE DEL BAJO,20
8093,17407478BAEcobici,359 - PLAZA BALCARCE,15
